Job Title,Job link,Company name,Location,Skills
Solution Area Specialists- Azure-Infra,https://wuzzuf.net/jobs/p/EKmd8ScBv3qQ-Solution-Area-Specialists--Azure-Infra-Microsoft-Aggregated-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",Microsoft -,Not specified · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · information technology (it) · computer science · sales · sales skills · azure · cloud · infrastructure
RSO Cybersecurity Expert,https://wuzzuf.net/jobs/p/WBQkATYaN8qY-RSO-Cybersecurity-Expert-Talents-Mine-Aggregated-Cairo-Egypt,"Cairo, Egypt ",Talents Mine -,Not specified · IT/Software Development · Medical/Healthcare · Engineering - Telecom/Technology · information technology (it) · computer science · engineering · cybersecurity · infrastructure · data · it
Medical Science Liaison Oncology Egypt,https://wuzzuf.net/jobs/p/bzeNUGfpk3cH-Medical-Science-Liaison-Oncology-Egypt-Pfizer---Other-locations-Cairo-Egypt,"Cairo, Egypt ",Pfizer - Other locations -,Not specified · Medical/Healthcare · Sales/Retail · Pharmaceutical · pharmacy · science · sales · medical · pharmaceutical · medicine · communication skills
Datacenter Preparation Engineer,https://wuzzuf.net/jobs/p/CZcI3lW1TfEN-Datacenter-Preparation-Engineer-Giza-Arabia-Systems-Cairo-Egypt,"Cairo, Egypt ",Giza Arabia Systems -,Not specified · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · Information Technology (IT) · Datacenter · Computer Science · Cisco · Engineering · Presales · Sales
Computer Science Tutor,https://wuzzuf.net/jobs/p/z5isbt9uDsHd-Computer-Science-Tutor-AlGooru-Jeddah-Saudi-Arabia,"Jeddah, Saudi Arabia ",AlGooru -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Education/Teaching · Computer Science · Information Technology (IT) · Education · Teaching · Computer Engineering · Software Engineering · Software Development
Data Analyst,https://wuzzuf.net/jobs/p/9kJuNFIKRxyp-Data-Analyst-EGEC-Giza-Egypt,"Haram, Giza, Egypt ",EGEC -,Experienced · 2 - 5 Yrs of Exp · Accounting/Finance · Analyst/Research · Engineering - Other · analytical · Analysis · Computer Science · Reporting · Data Analysis · Communication skills
Principal Applied Science Manager,https://wuzzuf.net/jobs/p/t5xezJNQr9Bc-Principal-Applied-Science-Manager-Microsoft-Cairo-Egypt,"Cairo, Egypt ",Microsoft -,Not specified · IT/Software Development · Quality · Engineering - Telecom/Technology · computer science · information technology (it) · engineering · software development · python · science · cloud
Lead Statistician,https://wuzzuf.net/jobs/p/SiD29S7E2Stb-Lead-Statistician-Professional-Recruitment-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",Professional Recruitment -,Not specified · IT/Software Development · Engineering - Telecom/Technology · cab · computer science · data analytics · data management
Statistics Expert,https://wuzzuf.net/jobs/p/wLFeHhK1xzFA-Statistics-Expert-Professional-Recruitment-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",Professional Recruitment -,Not specified · IT/Software Development · Marketing/PR/Advertising · Engineering - Telecom/Technology · information technology (it) · computer science · marketing · engineering · microsoft office · development · operations
Data Analyst Power BI,https://wuzzuf.net/jobs/p/e2oRiGgFp4Ba-Data-Analyst-Power-BI-Smart-Line-Cairo-Egypt,"Cairo, Egypt ",Smart Line -,Experienced · 5 - 5 Yrs of Exp · Analyst/Research · Analyst · Data Analysis · Data Analyst
ETL Tester,https://wuzzuf.net/jobs/p/WS4DvfO60Rci-ETL-Tester-DXC-technology-Cairo-Egypt,"Cairo, Egypt ",DXC.technology -,Not specified · IT/Software Development · Quality · Engineering - Telecom/Technology · computer science · etl · data mining · engineering · sql · testing · quality
Science Tutor - Primary (Arabic - English Freelance),https://wuzzuf.net/jobs/p/VfTlhPS7xT5g-Science-Tutor---Primary-Arabic---English-Freelance-Nagwa-Cairo-Egypt,"Nasr City, Cairo, Egypt ",Nagwa -,Experienced · 2+ Yrs of Exp · Education/Teaching · Teaching · Tutoring · Online Education · Education · Science · Tutor
Science Tutor - Preparatory (Arabic - English Freelance),https://wuzzuf.net/jobs/p/2RzhbMbgbzzH-Science-Tutor---Preparatory-Arabic---English-Freelance-Nagwa-Cairo-Egypt,"Nasr City, Cairo, Egypt ",Nagwa -,Experienced · 2+ Yrs of Exp · Education/Teaching · Teaching · Tutoring · Online Education · Education · Science · Tutor
Artificial Intelligence Team Leader,https://wuzzuf.net/jobs/p/nc8LxxDcTlIz-Artificial-Intelligence-Team-Leader-Wakeb-Data-Giza-Egypt,"Mohandessin, Giza, Egypt ",Wakeb Data -,Experienced · 4 - 6 Yrs of Exp · IT/Software Development · Artificial Intelligence (AI) · Data Analysis · Algorithms · Web Frameworks · Computer Science
"SHES Data Analyst-2 Data Mgt., Audits, Investigations",https://wuzzuf.net/jobs/p/EmoZpIb7jd1i-SHES-Data-Analyst-2-Data-Mgt-Audits-Investigations-NES-Fircroft-Doha-Qatar,"Doha, Qatar ",NES Fircroft -,Not specified · Customer Service/Support · Quality · Pharmaceutical · quality · quality assurance · call assessment · call center · engineering · management · manufacturing
Data Analyst,https://wuzzuf.net/jobs/p/L7QDKAKBesvq-Data-Analyst-uniform-plus-Cairo-Egypt,"Mokattam, Cairo, Egypt ",uniform plus -,Experienced · 3 - 6 Yrs of Exp · Administration · Logistics/Supply Chain · Analyst/Research · Analysis · Data Analysis · Statistics
Big Data Project Lead,https://wuzzuf.net/jobs/p/NIDTcob277ec-Big-Data-Project-Lead-Giza-Systems-Cairo-Egypt,"New Cairo, Cairo, Egypt ",Giza Systems -,Manager · 3 - 10 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · AWS · Azure · Big Data · Computer Science · Cloud · Engineering · Information Technology (IT) · Hadoop
Big Data Engineer,https://wuzzuf.net/jobs/p/Q7W7FoO38uv6-Big-Data-Engineer-Giza-Systems-Cairo-Egypt,"New Cairo, Cairo, Egypt ",Giza Systems -,Experienced · 2 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Big Data · Computer Engineering · Computer Science · Database · Design · Engineering · Information Technology (IT) · Java
Senior Data Quality Engineer,https://wuzzuf.net/jobs/p/OEHMwMFCDqPF-Senior-Data-Quality-Engineer-Qeema-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",Qeema -,Experienced · 5 - 7 Yrs of Exp · males_only · IT/Software Development · Engineering - Telecom/Technology · data quality · Data · Information Systems · Information Technology (IT) · Data Science
Data Scientist,https://wuzzuf.net/jobs/p/3KIe5na9XB3K-Data-Scientist-FlapKap-Cairo-Egypt,"Maadi, Cairo, Egypt ",FlapKap -,Experienced · 4+ Yrs of Exp · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · Data Science · Data · Machine Learning · Mathematics · Quantitative · Statistics · Python
Science Teacher - October City - 2024/2025,https://wuzzuf.net/jobs/p/1GZF5DmQMyq4-Science-Teacher---October-City---20242025-GEMS-Education-Giza-Egypt,"6th of October, Giza, Egypt ",GEMS Education -,Experienced · 3+ Yrs of Exp · Education/Teaching · Education · Teaching · Learning · Communication skills · Planning · Science · Teacher
Senior Product Manager,https://wuzzuf.net/jobs/p/G6iRjrvFDC5Y-Senior-Product-Manager-kleen-sa-Khobar-Saudi-Arabia,"Khobar, Saudi Arabia ",kleen.sa  -,Manager · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Engineering · Information Technology (IT) · Product Management · Product Manager · business · Startup · MBA
Management Information System Risk,https://wuzzuf.net/jobs/p/WWD0vQ3krqeU-Management-Information-System-Risk-Al-Ahly-capital-holding---Al-Ahly-Tamkeen-Cairo-Egypt,"Zamalek, Cairo, Egypt ",Al Ahly capital holding - Al Ahly Tamkeen -,Experienced · 3 - 5 Yrs of Exp · Banking · Analyst/Research · Analysis · Accounting · Data Analysis · Computer Science · Banking · Risk · Management · information system
Senior Business Analyst,https://wuzzuf.net/jobs/p/uEyXiLVQhDpN-Senior-Business-Analyst-BI-Technologies-Cairo-Egypt,"New Cairo, Cairo, Egypt ",BI-Technologies -,Experienced · 5+ Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Business Analysis · business · Business Development · Computer Science · Information Technology (IT) · Data · Management
Full stack Developer (.Net Core & Angular),https://wuzzuf.net/jobs/p/yr0087uyiZ7M-Full-stack-Developer-Net-Core-Angular-BI-Technologies-Cairo-Egypt,"New Cairo, Cairo, Egypt ",BI-Technologies -,Entry Level · 1 - 3 Yrs of Exp · IT/Software Development · ASP.NET · Software Development · .NET · Information Technology (IT) · Full Stack · Computer Science · Computer Engineering · Database Design · Data Modeling
Data Analyst,https://wuzzuf.net/jobs/p/hboDWeAsyQMp-Data-Analyst-Best-Technology-Solutions-B-T-S-Dakahlia-Egypt,"Mansoura, Dakahlia, Egypt ",Best Technology Solutions (B.T.S) -,Entry Level · 0 - 1 Yrs of Exp · Customer Service/Support · IT/Software Development · Data Analysis · Management
Warehouse System Controller,https://wuzzuf.net/jobs/p/iAwPNXla7LXB-Warehouse-System-Controller-FRIDAL-Giza-Egypt,"6th of October, Giza, Egypt ",FRIDAL -,Experienced · 2 - 3 Yrs of Exp · males_only · Logistics/Supply Chain · Purchasing/Procurement · Data Analysis · Warehouse Management · Warehouse Management System · Analysis · Computer Science · Management · Quality Control · Data
Risk Analytics Lead,https://wuzzuf.net/jobs/p/v4oBTEez9Vtc-Risk-Analytics-Lead-Mezzan-Holding-Company-Kuwait-City-Kuwait,"Kuwait City, Kuwait ",Mezzan Holding Company -,Not specified · 5+ Yrs of Exp · IT/Software Development · Marketing/PR/Advertising · Engineering - Telecom/Technology · marketing · information technology (it) · computer science · engineering · finance · management · analysis
Odoo Functional Consultant,https://wuzzuf.net/jobs/p/11mkjE5xey3X-Odoo-Functional-Consultant-Cairo-Egypt,"Nasr City, Cairo, Egypt ",Confidential -,Manager · 5 - 10 Yrs of Exp · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · Functional · Communication skills · Software · Odoo · Analysis · Computer Science · Implementation
Microsoft Dynamics 365 Supply chain Functional Consultant,https://wuzzuf.net/jobs/p/wSgQoXI4LxU2-Microsoft-Dynamics-365-Supply-chain-Functional-Consultant-Seoudi-Supermarket-Giza-Egypt,"Sheikh Zayed, Giza, Egypt ",Seoudi Supermarket -,Experienced · 2 - 5 Yrs of Exp · IT/Software Development · Logistics/Supply Chain · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Logistics · Supply Chain · Warehouse · Warehouse Management · business
System Engineer,https://wuzzuf.net/jobs/p/Kf9h1UI6nsoZ-System-Engineer-SoftTrend-Cairo-Egypt,"Maadi, Cairo, Egypt ",SoftTrend -,Experienced · 2 - 4 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Firewall · computer · Azure · .Net · Computer Engineering · Engineering · Information Technology (IT)
District Manager,https://wuzzuf.net/jobs/p/68UTJNtouKA5-District-Manager-Atco-Pharma-For-Pharmaceutical-Industries-Alexandria-Egypt,"Alexandria, Egypt ",Atco Pharma For Pharmaceutical Industries -,Manager · 10+ Yrs of Exp · Medical/Healthcare · Sales/Retail · Pharmaceutical · District Sales · Sales · Medical Sales · Area Sales · Pharmacy · Pharmaceutical Sciences · Pharmaceutical Sales
Senior Software Tester,https://wuzzuf.net/jobs/p/Cz0HkcWCM2Oz-Senior-Software-Tester-qTech-Dakahlia-Egypt,"Mansoura, Dakahlia, Egypt ",qTech.  -,Experienced · 3+ Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Engineering · Project Management · Information Systems · Information Technology (IT) · Computer Science · Computer Engineering · Software
.NET Full Stack Developer,https://wuzzuf.net/jobs/p/tusn16pbqtKg-NET-Full-Stack-Developer-PING-Cairo-Egypt,"Maadi, Cairo, Egypt ",PING -,Experienced · 3 - 15 Yrs of Exp · IT/Software Development · Computer Science · Angular · HTML · Full Stack · Information Technology (IT)
QC Lab Chemist,https://wuzzuf.net/jobs/p/PIKpEpY73XKI-QC-Lab-Chemist-Suez-Egypt,"Suez, Egypt ",Confidential -,Experienced · 1 - 3 Yrs of Exp · males_only · Quality · QC · Quality Control · Science · Chemistry
Full Stack Developer (.NET core & Angular),https://wuzzuf.net/jobs/p/TUrZaBvQxnAs-Full-Stack-Developer-NET-core-Angular-Takamol-For-Information-Technology-Alexandria-Egypt,"Alexandria, Egypt ",Takamol For Information Technology -,Experienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · .Net · ASP.Net · CSS · HTML5 · JavaScript · OOP · Software Development · Computer Science
AX Dynamics Functional Engineer,https://wuzzuf.net/jobs/p/k4EDvgOEbkXF-AX-Dynamics-Functional-Engineer-Minlo-Cairo-Egypt,"Heliopolis, Cairo, Egypt ",Minlo -,Experienced · 2 - 5 Yrs of Exp · males_preferred · IT/Software Development · Microsoft · Ax · ERP · Computer Science · Information Technology (IT)
Senior UX Designer,https://wuzzuf.net/jobs/p/A66TaJJAmhtk-Senior-UX-Designer-Afaqy-Cairo-Egypt,"Maadi, Cairo, Egypt ",Afaqy -,Experienced · 3 - 5 Yrs of Exp · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · Design · HTML · Software · Information Technology (IT) · UX · Computer Science · CSS
District sales Manager - Giza,https://wuzzuf.net/jobs/p/eT4afbCjNFGg-District-sales-Manager---Giza-Paxton-LLC-Giza-Egypt,"Giza, Egypt ",Paxton LLC -,Manager · 1 - 5 Yrs of Exp · Medical/Healthcare · Sales/Retail · Pharmaceutical · Medical · Customer Care · Represntative · Pharmaceutical Industry · Veterinary · Science · sales skills
SAP Basis Admin,https://wuzzuf.net/jobs/p/IKuAYwso0bkN-SAP-Basis-Admin-Cairo-Egypt,"Cairo, Egypt ",Confidential -,Experienced · 3+ Yrs of Exp · Administration · IT/Software Development · Engineering - Telecom/Technology · Administration · Computer Engineering · Computer Science · Engineering · Information Technology (IT) · Oracle · SAP
Mid Level Backend Developer{.Net Core},https://wuzzuf.net/jobs/p/FKPc4bMGo2yT-Mid-Level-Backend-DeveloperNet-Core-RTR-Software-Solutions-Cairo-Egypt,"Nasr City, Cairo, Egypt ",RTR Software Solutions  -,Experienced · 3 - 4 Yrs of Exp · IT/Software Development · Computer Science · Microsoft · C# · Information Technology (IT) · Software · Agile · Git · Communication skills · SQL
ERP Technical Support Specialist,https://wuzzuf.net/jobs/p/MR3wxjaZH5VX-ERP-Technical-Support-Specialist-TAB-ERP-Solutions-Cairo-Egypt,"Nasr City, Cairo, Egypt ",TAB ERP Solutions -,Experienced · 3+ Yrs of Exp · Accounting/Finance · Installation/Maintenance/Repair · IT/Software Development · ERP System · ERP Solutions · ERP Applications · Technical Support · SQL · Computer Science · Accounting
Veritas Netbackup Resident Engineer w/OpenShift experience,https://wuzzuf.net/jobs/p/aXSJhDQP7NUR-Veritas-Netbackup-Resident-Engineer-wOpenShift-experience-Telecom-Systems-Provider-LLC-Cairo-Egypt,"Maadi, Cairo, Egypt ","Telecom Systems Provider, LLC -",Experienced · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Netbackup · Computer Engineering · Veritas
Senior Integration Technical Consultant,https://wuzzuf.net/jobs/p/fSFG2zUe8oEA-Senior-Integration-Technical-Consultant-IT-PLICITY-Cairo-Egypt,"Nasr City, Cairo, Egypt ",IT PLICITY -,Experienced · 3 - 5 Yrs of Exp · males_only · IT/Software Development · Engineering - Telecom/Technology · computer · API · Computer Science · English · ERP · Information Technology (IT) · JavaScript · PHP
"Program Manager - Social Responsibility, Global Specialty Fulfilment",https://wuzzuf.net/jobs/p/UNb7qY7PE0o7-Program-Manager---Social-Responsibility-Global-Specialty-Fulfilment-Amazon-MENA-Dubai-United-Arab-Emirates,"Dubai, United Arab Emirates ",Amazon MENA -,Not specified · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · Project Management · Information Technology (IT) · Management · Computer Science · Engineering · Program Management · Programming
QA Manager,https://wuzzuf.net/jobs/p/7QpFmU6ZuaH4-QA-Manager-JASARA-PMC-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",JASARA PMC -,Not specified · IT/Software Development · Quality · Engineering - Telecom/Technology · QA · Quality Assurance · Quality Control · QC · Quality · Engineering · Computer Science
Problem Management Analyst,https://wuzzuf.net/jobs/p/JifcvUXqf55x-Problem-Management-Analyst-SSC-Cairo-Egypt,"Cairo, Egypt ",SSC -,Not specified · IT/Software Development · Project/Program Management · Analyst/Research · Information Technology (IT) · Project Management · Computer Science · Analysis · Management · PMP · Software Development
Cost Control Engineer(Al-Alamin Located Project),https://wuzzuf.net/jobs/p/2IEM91nqYuwq-Cost-Control-EngineerAl-Alamin-Located-Project-Gama-Construction-Cairo-Egypt,"Cairo, Egypt ",Gama Construction -,Not specified · Engineering - Construction/Civil/Architecture · IT/Software Development · Quality · Engineering · Quality Control · Quality Assurance · Quality · Cost Control · Computer Science · Software Testing
